LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS50M_MIN,WS10M_MIN,ALLSKY_SFC_LW_DWN
14.10001,77.28001,1997,6,10,0.35,0.013607,52.76,94.6,30.93,17.82,17.82,34.96,22.41,28.49,4.25,5.35,6.35,7.99,3.66,3.09,10.22
14.10001,77.28001,1997,6,11,2.22,0.013881,50.87,94.42,32.05,18.14,18.14,36.4,23.65,29.43,4.42,5.54,5.92,7.02,4.57,3.06,10.08
14.10001,77.28001,1997,6,12,0.85,0.01496,57.55,94.33,31.48,19.35,19.35,34.99,23.16,28.56,4.2,5.06,5.26,7,3.02,2.76,10.01
14.10001,77.28001,1997,6,13,14.4,0.015495,64.04,94.39,29.66,19.89,19.89,33.8,23.61,27.34,4.71,5.5,5.79,6.68,4.07,3.39,9.78
14.10001,77.28001,1997,6,14,50.98,0.017359,84.21,94.37,25.01,21.75,21.75,27.43,22.26,24.6,4.18,5.43,5.25,6.32,4.15,2.54,9.93
14.10001,77.28001,1997,6,15,0.47,0.016051,72.13,94.44,26.59,20.5,20.5,31.69,21.66,25.91,4.86,6.6,7.86,9.41,3.86,2.19,9.9
14.10001,77.28001,1997,6,16,0.85,0.015635,65.76,94.59,28.72,20.1,20.1,33.75,22,27.07,5.2,6.76,6.28,8.21,5.31,3.68,9.76
14.10001,77.28001,1997,6,17,0.05,0.015273,65.22,94.57,28.27,19.73,19.73,33.88,20.99,26.81,6.44,8.13,8.26,9.91,6.58,5.04,9.93
14.10001,77.28001,1997,6,18,0.01,0.015829,66.42,94.53,28.46,20.28,20.28,33.49,22.6,27.1,6.75,8.47,9,10.62,5.97,4.39,9.99
14.10001,77.28001,1997,6,19,0.1,0.014307,66.09,94.48,26.52,18.66,18.66,30.83,21.5,25.47,7.15,8.88,8.68,10.36,7.29,5.47,9.92
14.10001,77.28001,1997,6,20,0.62,0.014805,68.83,94.56,26.65,19.22,19.22,30.92,20.65,25.38,5.78,7.29,8.54,10.13,5.13,3.22,10.02
14.10001,77.28001,1997,6,21,0.69,0.01587,70.75,94.69,27.42,20.37,20.37,31.5,21.87,26.1,5.34,6.74,6.92,8.05,5.4,3.62,9.69
14.10001,77.28001,1997,6,22,0.15,0.015019,68.27,94.64,26.92,19.47,19.47,30.73,22.05,25.77,6.06,7.76,7.89,9.21,6.04,4.09,9.81
14.10001,77.28001,1997,6,23,1.02,0.014902,70.99,94.48,25.73,19.34,19.34,28.98,21.48,24.95,6.39,8.2,8.03,9.44,6.47,4.69,10
14.10001,77.28001,1997,6,24,1.67,0.014413,64.42,94.27,27.13,18.74,18.74,32.39,20.53,25.99,8.36,10.61,10.95,13.14,8.27,6.1,9.88
14.10001,77.28001,1997,6,25,0.54,0.014814,65.53,94.17,27.3,19.16,19.16,32.29,21.11,26.15,9.42,11.83,12.32,14.9,8.91,6.62,9.96
14.10001,77.28001,1997,6,26,3.28,0.016212,72.82,94.09,26.45,20.61,20.61,30.1,22.66,25.86,9.3,11.85,11.72,14.09,10.18,7.53,9.93
14.10001,77.28001,1997,6,27,16.11,0.01647,75.67,94.07,26.03,20.86,20.86,29.45,22.45,25.47,9.62,12.31,12.2,14.69,9.39,6.92,10.06
14.10001,77.28001,1997,6,28,11.92,0.016247,72.44,94,26.81,20.63,20.63,31.31,22.2,25.97,9.42,12.02,12.11,14.6,9.64,7.11,9.93
14.10001,77.28001,1997,6,29,5.73,0.016062,73.13,93.93,26.38,20.43,20.44,30.21,22.88,25.6,9.46,12,12.29,14.61,8.53,6.32,10.06
14.10001,77.28001,1997,6,30,1.77,0.01599,73.44,93.98,26.11,20.37,20.37,29.69,22.77,25.46,8.87,11.35,12.05,14.31,8.51,6.23,10.17
14.10001,77.28001,1997,7,1,1.05,0.015782,72.53,93.98,26.27,20.15,20.15,29.63,22.61,25.46,8.49,10.84,11.81,14.05,7,4.64,9.84
14.10001,77.28001,1997,7,2,2.02,0.015097,73.09,94.04,25.19,19.46,19.46,28.29,21.85,24.6,8.64,11.02,10.29,12.37,9.66,7.16,9.59
14.10001,77.28001,1997,7,3,1.72,0.015273,72.56,94.14,25.55,19.66,19.66,29.22,21.84,24.93,8.22,10.59,11.71,14.19,7.71,5.6,9.55
14.10001,77.28001,1997,7,4,0.55,0.014675,71.44,94.29,25.48,19.06,19.06,29.44,21.3,24.56,8.11,10.32,10.49,12.73,7.64,5.49,9.7
14.10001,77.28001,1997,7,5,1.57,0.014698,72.03,94.32,25.31,19.08,19.08,30.12,20.57,24.45,7.23,9.19,9.9,11.82,7.27,5.16,9.81
14.10001,77.28001,1997,7,6,0.45,0.014748,69.35,94.33,26.32,19.14,19.14,30.83,20.98,25.14,8.44,10.59,11.12,13.28,7.16,5.29,9.59
14.10001,77.28001,1997,7,7,0.59,0.014142,67.65,94.32,26.09,18.48,18.48,30.53,21,24.86,8.98,11.26,11.58,13.77,8.65,6.59,9.74
14.10001,77.28001,1997,7,8,1.27,0.01487,72.79,94.39,25.05,19.27,19.27,29.71,20.55,24.48,7.69,9.86,10.84,13.02,7.28,5.21,9.94
14.10001,77.28001,1997,7,9,0.59,0.015431,69.94,94.43,27.09,19.88,19.88,31.72,21.07,25.78,7.41,9.37,9.86,11.49,6.83,4.58,9.96
14.10001,77.28001,1997,7,10,0.75,0.016215,72.96,94.34,26.72,20.67,20.67,30.82,22,25.87,8.08,10.24,11.25,13.38,7.81,5.58,9.92
14.10001,77.28001,1997,7,11,0.51,0.015881,75.64,94.42,25.45,20.34,20.34,28.53,22.11,24.93,7.65,9.78,10.08,12.33,7.73,5.56,9.87
14.10001,77.28001,1997,7,12,0.21,0.015802,72.32,94.43,26.57,20.26,20.26,31.12,21.19,25.61,8.35,10.52,11.19,13.34,7.64,5.64,10.01
14.10001,77.28001,1997,7,13,0.93,0.016176,74.71,94.48,26.25,20.65,20.65,30.52,21.8,25.46,7.93,10.03,9.97,11.98,8.08,6.02,10.01
14.10001,77.28001,1997,7,14,0.46,0.015655,70.19,94.54,27.01,20.13,20.13,31.95,22.21,25.98,8.68,10.88,10.74,12.79,8.44,6.33,9.72
14.10001,77.28001,1997,7,15,0.19,0.015747,70.76,94.36,27.12,20.2,20.2,31.88,21.22,25.9,7.86,9.89,9.75,11.61,8.24,5.94,9.76
14.10001,77.28001,1997,7,16,0.29,0.015836,70.22,94.2,27.43,20.26,20.26,31.83,22.22,26.1,8.59,10.73,10.96,13,8.76,6.58,9.93
14.10001,77.28001,1997,7,17,0.1,0.016008,70.59,94.19,27.23,20.43,20.43,31.8,22.13,26.19,8.11,10.19,11.07,13.06,7.97,5.82,10.14
14.10001,77.28001,1997,7,18,0.38,0.015697,69.84,94.32,27.5,20.13,20.13,31.51,22.08,26.07,7.56,9.38,10.12,11.94,7.21,5.58,10.06
14.10001,77.28001,1997,7,19,1.11,0.01572,70.32,94.36,27.18,20.15,20.15,31.36,21.69,25.98,5.77,7.31,7.12,8.31,6.52,4.07,9.97
14.10001,77.28001,1997,7,20,0.86,0.015636,74.64,94.41,25.68,20.07,20.07,28.74,21.88,24.9,6.12,7.81,8.05,9.54,6.36,4.04,9.97
14.10001,77.28001,1997,7,21,1.75,0.015501,69.34,94.43,27.19,19.94,19.94,31.44,21.51,26,5.81,7.55,7.71,8.99,6.36,3.43,9.89
14.10001,77.28001,1997,7,22,0.07,0.015718,71.08,94.39,26.82,20.13,20.13,30.25,21.74,25.8,5.86,7.52,8.27,9.78,5.38,2.76,10.06
14.10001,77.28001,1997,7,23,0.08,0.015676,69.1,94.35,27.62,20.1,20.1,31.62,22.33,26.23,6.94,8.58,8.2,9.62,7.37,5.48,9.92
14.10001,77.28001,1997,7,24,1.11,0.015944,73.22,94.29,26.35,20.38,20.38,29.78,22.81,25.52,7.39,9.32,9.45,11.11,7.6,5.68,9.77
14.10001,77.28001,1997,7,25,1.72,0.016098,73.27,94.27,26.68,20.53,20.53,30.47,22.4,25.67,8.29,10.48,10.2,12.1,8.15,5.96,9.69
14.10001,77.28001,1997,7,26,1.02,0.015629,70.63,94.38,26.8,20.08,20.08,31.27,22.18,25.81,9.24,11.68,11.86,14.12,9.66,7.2,9.95
14.10001,77.28001,1997,7,27,3.51,0.015758,74.25,94.52,25.56,20.24,20.24,28.95,22.34,25.13,7.78,10.05,9.79,11.8,8.08,6.19,9.88
14.10001,77.28001,1997,7,28,0.65,0.015422,71.43,94.59,26.18,19.91,19.9,30.61,21.76,25.44,8.89,11.34,11.22,13.68,8.65,6.18,9.91
14.10001,77.28001,1997,7,29,0.29,0.014696,69.4,94.44,25.99,19.11,19.11,30.75,20.67,25.09,9.84,12.49,12.01,14.72,10.44,7.79,9.91
14.10001,77.28001,1997,7,30,4.94,0.015347,74.67,94.28,24.96,19.78,19.78,28.17,21.86,24.56,10,12.88,12.18,14.92,10.98,8.16,9.97
14.10001,77.28001,1997,7,31,0.98,0.015339,72.53,94.14,25.7,19.74,19.74,30.25,21.34,25.01,10.4,13.27,12.86,15.64,10.91,8.3,9.93
14.10001,77.28001,1997,8,1,3.28,0.015074,71.31,94.27,26,19.49,19.49,30.86,21.14,25.03,9.89,12.51,12.29,14.67,10.9,7.92,9.82
14.10001,77.28001,1997,8,2,2.68,0.015169,69.87,94.47,26.64,19.62,19.62,31.97,20.9,25.51,9.77,12.37,12.62,15.35,10.27,7.7,9.99
14.10001,77.28001,1997,8,3,0.32,0.015505,69.52,94.45,27.18,19.97,19.97,32.52,21.46,25.96,9.73,12.26,12.26,14.83,10.18,7.42,9.84
14.10001,77.28001,1997,8,4,0.89,0.014927,70.49,94.43,25.87,19.36,19.36,29.88,21.6,25.09,9.86,12.5,11.86,14.38,10.53,8.02,10
14.10001,77.28001,1997,8,5,0.04,0.014667,70.15,94.47,25.89,19.08,19.08,30.12,21.45,24.88,9.79,12.42,12.52,15.21,9.71,7.21,9.95
14.10001,77.28001,1997,8,6,1.78,0.0154,70.48,94.46,26.52,19.85,19.85,30.39,21.9,25.62,9.42,12.1,12.2,14.64,9.9,6.99,9.92
14.10001,77.28001,1997,8,7,2.23,0.015235,70.9,94.48,26.29,19.68,19.68,30.38,21.84,25.34,8.99,11.49,11.33,13.53,8.97,6.61,10.14
14.10001,77.28001,1997,8,8,1.08,0.015236,73.88,94.63,25.3,19.71,19.71,29.38,21.3,24.68,7.24,9.36,9.21,11.13,7.67,5.5,9.91
14.10001,77.28001,1997,8,9,4.11,0.015303,69.85,94.68,26.98,19.77,19.77,31.51,21.29,25.7,6.76,8.69,8.52,10.16,7.05,4.2,9.85
14.10001,77.28001,1997,8,10,9.59,0.015698,73.59,94.69,26.31,20.19,20.19,30.43,21.58,25.25,6.41,8.21,7.96,9.48,7.18,4.79,9.97
14.10001,77.28001,1997,8,11,4.97,0.015689,75.68,94.68,25.57,20.19,20.18,29.29,21.43,24.77,5.75,7.41,7.35,8.8,5.88,3.75,9.96
14.10001,77.28001,1997,8,12,7.9,0.015018,75.26,94.73,24.69,19.51,19.51,29.09,20.94,24.15,6.67,8.63,8.91,11.17,6.84,5.01,9.77
14.10001,77.28001,1997,8,13,3.72,0.014518,71.18,94.75,25.54,18.97,18.97,30.73,20.2,24.52,7.52,9.55,10.48,12.45,7.09,5.12,9.77
14.10001,77.28001,1997,8,14,1.05,0.013996,66.38,94.73,26.51,18.36,18.36,32.07,19.32,25.08,6.87,8.68,8.69,10.4,7.35,5.51,9.94
14.10001,77.28001,1997,8,15,0.27,0.014683,72.03,94.76,25.74,19.14,19.14,30.58,19.41,24.51,6.26,7.9,7.87,9.15,6.56,4.52,9.74
14.10001,77.28001,1997,8,16,2.24,0.015806,76.63,94.7,25.64,20.3,20.3,29.47,20.83,24.69,5.34,6.88,6.71,8.07,5.93,3.54,9.7
14.10001,77.28001,1997,8,17,0.92,0.015967,79.6,94.57,24.8,20.46,20.46,27.77,21.63,24.19,6.46,8.3,7.61,9.75,6.44,4.45,9.76
14.10001,77.28001,1997,8,18,14.14,0.015878,74.7,94.43,25.98,20.34,20.34,30.5,20.94,25.14,6.75,8.75,8.49,9.99,6.79,4.63,9.87
14.10001,77.28001,1997,8,19,2.29,0.015582,74.33,94.42,25.66,20.03,20.03,30.22,20.9,24.91,6.38,8.3,8.07,9.71,6.94,4.77,9.69
14.10001,77.28001,1997,8,20,0.8,0.015447,70.94,94.4,26.68,19.89,19.89,32.09,20.78,25.55,6.8,8.74,8.85,10.54,7.13,5.21,9.94
14.10001,77.28001,1997,8,21,0.07,0.015289,71.83,94.39,26.14,19.72,19.72,30.82,21.23,25.16,7.14,9.13,9.69,11.51,6.42,4.3,9.82
14.10001,77.28001,1997,8,22,0.34,0.014384,70.19,94.33,25.35,18.74,18.74,29.39,21.46,24.53,8.86,11.37,11.52,13.87,9.21,6.89,9.64
14.10001,77.28001,1997,8,23,1.86,0.014296,68.19,94.38,25.98,18.66,18.66,31.2,20.86,24.92,9.17,11.79,12.19,15.01,9.23,6.54,9.66
14.10001,77.28001,1997,8,24,1.14,0.01399,67.23,94.47,25.68,18.31,18.31,31.25,19.99,24.81,8.64,11.15,11.11,13.57,8.41,6.03,9.59
14.10001,77.28001,1997,8,25,0.39,0.014984,68.96,94.43,26.75,19.42,19.42,32.56,20.25,25.52,7.96,10.26,10.45,12.73,8.01,5.52,9.88
14.10001,77.28001,1997,8,26,0.23,0.015254,69.78,94.36,26.6,19.69,19.69,31.8,21.51,25.61,8.83,11.38,11.9,14.39,8.55,6.04,9.9
14.10001,77.28001,1997,8,27,0.73,0.015939,73.79,94.32,26.1,20.38,20.38,30.75,21.71,25.39,7.69,9.92,10.02,12.05,7.84,5.57,9.91
14.10001,77.28001,1997,8,28,2.73,0.015821,73.77,94.27,26.09,20.26,20.25,30.59,21.7,25.27,6.92,8.98,8.54,10.19,7.97,5.09,9.88
14.10001,77.28001,1997,8,29,0.97,0.015301,70.97,94.35,26.28,19.73,19.73,31.51,20.89,25.37,6.55,8.58,8.97,10.73,6.51,4.58,9.89
14.10001,77.28001,1997,8,30,0.04,0.015353,70.72,94.51,26.5,19.81,19.81,31.41,20.82,25.52,5.94,7.93,8.08,9.66,6.49,4.18,9.56
14.10001,77.28001,1997,8,31,0.02,0.015323,67.47,94.6,27.84,19.79,19.79,33.51,20.49,26.3,5.78,7.45,7.44,8.8,6.13,4.17,9.84
14.10001,77.28001,1997,9,1,0.85,0.014786,67.95,94.64,26.95,19.21,19.21,32.64,20.4,25.59,5.58,7.3,7.08,8.23,6.31,4.38,9.26
14.10001,77.28001,1997,9,2,0.4,0.014563,66.16,94.58,27.36,18.95,18.95,33.25,19.59,25.77,5.45,7.08,7.11,8.72,6.05,4.09,9.77
14.10001,77.28001,1997,9,3,0.44,0.01489,65.96,94.56,27.69,19.31,19.31,32.56,20.89,26.19,5.09,6.74,6.21,8.05,5.86,3.68,10.36
14.10001,77.28001,1997,9,4,0.2,0.01428,62.31,94.56,28.06,18.6,18.6,33.34,20.88,26.45,4.35,5.81,5.64,7.61,4.58,2.96,10.11
14.10001,77.28001,1997,9,5,13.62,0.01608,73.16,94.57,26.56,20.55,20.55,30.53,21.72,25.73,3.43,4.55,5.08,6.23,2.13,1.13,10.04
14.10001,77.28001,1997,9,6,17.47,0.01614,73.15,94.62,26.72,20.59,20.59,30.93,21.6,25.8,3.25,4.42,5.05,6.7,1.79,0.89,10.08
14.10001,77.28001,1997,9,7,13.39,0.016616,77.47,94.58,25.83,21.09,21.09,29.51,21.42,25.31,2.62,3.56,4.78,5.93,0.53,0.2,9.81
14.10001,77.28001,1997,9,8,2.44,0.017075,80.22,94.48,25.77,21.52,21.52,29.22,22.08,25.16,3.07,4.42,3.93,5.26,3.19,1.82,10.13
14.10001,77.28001,1997,9,9,1.45,0.015992,80.86,94.55,24.36,20.47,20.46,27.65,21.29,23.95,2.8,3.83,4.32,5.97,2.13,1.2,10.03
14.10001,77.28001,1997,9,10,12.16,0.016523,85.63,94.63,23.89,21.02,21.02,26.28,21.38,23.55,1.47,2.1,2.5,2.83,0.56,0.29,10.25
14.10001,77.28001,1997,9,11,11.03,0.016193,84.38,94.7,23.81,20.7,20.7,26.65,21.16,23.48,2.08,2.92,3.76,4.47,1.05,0.59,9.68
14.10001,77.28001,1997,9,12,4.86,0.016456,83.53,94.68,24.22,20.96,20.96,27.35,21.04,23.91,2.21,3.3,3.59,4.72,1.52,0.96,9.9
14.10001,77.28001,1997,9,13,8.05,0.016248,80.11,94.75,24.86,20.76,20.76,28.31,21.19,24.41,2.63,3.89,3.32,5.43,2.66,1.55,10.1
14.10001,77.28001,1997,9,14,1.27,0.016255,79.3,94.75,24.93,20.77,20.77,28.66,21.18,24.59,2.85,4.17,4.25,5.43,1.66,1.04,9.94
14.10001,77.28001,1997,9,15,3.65,0.016352,75.4,94.62,26.11,20.84,20.84,29.98,21.46,25.51,2.63,3.89,4.08,5.56,1.8,1.09,9.69
14.10001,77.28001,1997,9,16,8.32,0.016071,74.47,94.63,26.2,20.55,20.55,31.01,21.15,25.43,3.69,5.56,4.98,7.06,4.18,2.57,9.69
14.10001,77.28001,1997,9,17,2.8,0.016101,77.57,94.73,25.37,20.61,20.61,29.46,20.9,24.79,3.66,5.22,5.1,6.92,3.54,1.96,9.89
14.10001,77.28001,1997,9,18,0.24,0.015184,71.9,94.82,25.63,19.65,19.65,30.89,21.31,25.11,4.67,6.68,5.69,7.9,5.96,3.31,9.89
14.10001,77.28001,1997,9,19,1.1,0.01597,75.47,94.74,25.73,20.47,20.47,30.66,20.57,25.12,4.51,6.34,6.51,8.02,4.23,2.31,9.93
14.10001,77.28001,1997,9,20,0.17,0.015843,71.5,94.67,26.65,20.31,20.31,31.55,21.57,25.88,4.36,6.1,5.67,7.64,5.06,2.76,9.74
14.10001,77.28001,1997,9,21,0.6,0.015636,70.66,94.55,26.57,20.07,20.07,31.92,21.38,25.84,4,5.55,6.15,7.3,3.24,1.68,10.03
14.10001,77.28001,1997,9,22,1.49,0.01515,72.47,94.52,25.24,19.55,19.55,30.28,20.99,24.89,4.23,6.09,5.87,7.01,5.2,2.54,9.8
14.10001,77.28001,1997,9,23,2.06,0.015582,81.85,94.6,23.33,20.06,20.06,26.26,21.26,23.33,5.06,7.17,6.78,8.33,6.08,3.28,9.93
14.10001,77.28001,1997,9,24,0.28,0.015544,79.17,94.6,24.2,20.03,20.03,28.31,21.08,23.85,5.47,7.52,7.61,9.41,5.93,3.75,9.82
14.10001,77.28001,1997,9,25,0.38,0.015474,75.87,94.67,25.03,19.97,19.97,29.76,21.18,24.5,5.54,7.53,7.63,9.37,5.6,4.08,10.1
14.10001,77.28001,1997,9,26,0.08,0.014799,69.26,94.66,26.21,19.25,19.25,31.71,20.29,25.28,5.02,6.98,6.47,8.39,5.93,3.91,9.83
14.10001,77.28001,1997,9,27,1.84,0.014666,69.67,94.68,25.95,19.1,19.1,31.85,19.68,25.04,4.79,6.75,6.05,8.34,5.01,3.25,10.02
14.10001,77.28001,1997,9,28,1.57,0.015008,70.08,94.75,26.46,19.47,19.47,32.23,19.41,25.33,4.19,5.91,5,7.43,5.04,3.07,9.63
14.10001,77.28001,1997,9,29,1.22,0.01502,67.89,94.83,26.76,19.47,19.47,31.82,20.58,25.9,2.73,3.82,4.04,5.88,2.43,1.3,10.13
14.10001,77.28001,1997,9,30,1.08,0.016227,73.05,94.84,27.33,20.73,20.73,31.82,21.44,25.96,2.23,3.18,4.17,5.02,1.73,1.03,9.69
14.10001,77.28001,1997,10,1,10.32,0.017053,84.46,94.89,24.61,21.57,21.57,27.79,22.42,24.35,3.28,4.52,6.05,7.52,1.66,0.82,9.54
14.10001,77.28001,1997,10,2,1.2,0.016276,85.62,95.02,23.35,20.83,20.83,25.95,21.72,23.38,0.99,1.56,2.03,3.35,0.1,0.14,9.35
14.10001,77.28001,1997,10,3,0.02,0.013707,65.09,95.08,25.86,18.06,18.06,32.13,19.46,25.12,2.55,4.05,3.68,6.77,0.68,0.43,8.84
14.10001,77.28001,1997,10,4,0.45,0.013443,63.61,95.04,26.08,17.74,17.74,32.23,18.59,25.18,2.17,3.21,3,4.36,1.31,0.97,8.54
14.10001,77.28001,1997,10,5,1.85,0.014107,64.95,94.89,26.55,18.47,18.47,31.68,19.72,25.6,1.25,1.93,2.12,3.46,0.37,0.16,9.76
14.10001,77.28001,1997,10,6,1.31,0.014373,65.01,94.79,27.08,18.77,18.77,32.26,19.61,25.88,1.67,2.62,2.74,3.84,1.34,1.23,9.08
14.10001,77.28001,1997,10,7,2.14,0.014524,65.89,94.87,27.06,18.97,18.97,32.17,20.8,25.85,2.04,3.6,3.17,6.78,0.56,0.58,9.65
14.10001,77.28001,1997,10,8,0.02,0.014335,66.17,94.97,26.82,18.79,18.79,32.26,19.56,25.57,2.79,4.6,3.61,6.67,2.35,1.85,9.7
14.10001,77.28001,1997,10,9,0,0.01304,60.77,95,26.5,17.22,17.22,32.94,19.48,25.43,2.93,4.82,4.22,6.51,2.01,1.85,8.92
14.10001,77.28001,1997,10,10,0,0.013569,63.29,94.92,26.69,17.86,17.86,32.55,18.76,25.4,2.85,4.68,3.36,6.42,2.93,2.21,8.89
14.10001,77.28001,1997,10,11,0.13,0.013874,64.29,94.91,26.75,18.26,18.26,32.63,19.45,25.5,3.62,5.58,4.75,7.46,3.59,1.97,8.97
14.10001,77.28001,1997,10,12,0.02,0.013459,61.56,94.99,27.05,17.72,17.72,33.51,18.84,25.74,3.38,5.27,4.22,7.42,3.83,2.06,9.24
14.10001,77.28001,1997,10,13,0.04,0.013119,60.12,94.96,26.86,17.22,17.22,32.88,20.2,25.71,3.17,4.92,4.01,6.62,3.69,1.94,9.45
14.10001,77.28001,1997,10,14,0.41,0.014352,70.24,94.91,25.42,18.78,18.78,30.28,20.23,24.58,2.58,3.99,3.19,5.64,2.82,1.69,9.64
14.10001,77.28001,1997,10,15,0.05,0.013914,67.35,94.88,25.54,18.24,18.24,30.14,20.74,24.77,3.23,4.83,4.82,7.6,2.34,1.24,9.89
14.10001,77.28001,1997,10,16,0.39,0.01191,58,94.89,25.53,15.76,15.76,32.22,18.33,24.68,3.75,5.87,5.87,7.96,2,1.64,9.13
14.10001,77.28001,1997,10,17,0.3,0.014639,68.22,94.99,26.52,19.12,19.12,31.84,20.22,25.41,3.66,5.56,5.05,7.19,4.18,1.99,9.32
14.10001,77.28001,1997,10,18,0.04,0.014024,63.25,95.02,27.11,18.41,18.41,33.08,20.36,25.98,3.66,5.61,5.03,7.23,4.16,2.11,9.59
14.10001,77.28001,1997,10,19,0.13,0.013957,62.83,94.93,27.05,18.32,18.32,32.67,20.26,26,3.82,5.66,5.25,7.53,3.86,1.92,9.96
14.10001,77.28001,1997,10,20,0.03,0.013036,57.79,94.88,27.36,17.14,17.14,33.81,19.53,26.26,3.77,5.68,4.83,7.75,4.44,2.23,9.8
14.10001,77.28001,1997,10,21,0.29,0.012783,60.21,94.94,26.12,16.76,16.77,32.23,20.64,25.24,3.16,4.89,3.92,7,3.02,1.52,9.57
14.10001,77.28001,1997,10,22,0.57,0.014804,68.46,94.88,26.96,19.26,19.26,32.11,20.33,25.52,2.16,3.34,3.28,5.95,1.64,0.98,9.59
14.10001,77.28001,1997,10,23,2.49,0.015124,68.81,94.81,26.93,19.54,19.54,31.88,21.57,25.78,2.27,3.56,3.84,4.86,2.37,1.59,9.84
14.10001,77.28001,1997,10,24,14.38,0.01577,72.54,94.89,26.93,20.29,20.29,32.3,20.36,25.6,2.37,3.92,3.69,6.65,1.99,1.71,10.05
14.10001,77.28001,1997,10,25,1.66,0.015699,72.23,94.93,26.75,20.23,20.23,31.43,21.05,25.61,2.88,4.31,4.07,5.75,3.55,1.74,9.81
14.10001,77.28001,1997,10,26,0.17,0.014779,66.98,94.95,27.16,19.25,19.25,32.48,20.8,25.88,3.45,4.99,5.08,7.94,3.09,1.54,9.68
14.10001,77.28001,1997,10,27,2.48,0.016043,75.1,94.91,26.21,20.59,20.59,30.94,21.5,25.31,3.19,4.74,4.91,6.54,3.37,1.86,9.66
14.10001,77.28001,1997,10,28,2.11,0.016311,79.59,94.9,25.13,20.84,20.84,29.21,21.19,24.61,2.22,3.49,3.96,5.41,1.11,0.92,9.54
14.10001,77.28001,1997,10,29,3.42,0.016153,75.45,94.86,26.42,20.67,20.66,30.94,20.97,25.34,1.52,2.68,3.22,5.19,0.18,0.23,9.48
14.10001,77.28001,1997,10,30,2.96,0.016202,79.81,94.97,24.88,20.74,20.74,28.85,21.8,24.46,3.18,4.74,5.06,5.96,3.37,1.65,9.82
14.10001,77.28001,1997,10,31,0.96,0.015631,75.52,95.05,25.72,20.18,20.18,29.79,21.19,24.81,2.41,3.89,3.6,6.29,2.16,1.63,9.26
14.10001,77.28001,1997,11,1,0.26,0.015646,74.59,95.01,26.21,20.2,20.2,31.07,21.16,25.02,3.22,4.76,4.47,6.62,3.52,1.63,9.41
14.10001,77.28001,1997,11,2,1.32,0.01571,74.34,94.98,26.29,20.25,20.25,31.15,21.04,25.14,4.07,5.77,5.21,7.38,4.54,2.26,9.78
14.10001,77.28001,1997,11,3,2.46,0.016361,80.42,95.02,25.04,20.93,20.93,29.49,21.41,24.51,4.58,6.29,6.25,7.53,4.79,2.84,9.75
14.10001,77.28001,1997,11,4,1.66,0.015874,77.91,95.15,25.21,20.45,20.45,30.11,21.45,24.56,5.12,7.1,7.5,8.93,5.07,2.94,9.86
14.10001,77.28001,1997,11,5,0.09,0.014559,70.11,95.1,25.79,19.01,19.01,31.25,20.85,24.88,4.58,6.49,6.27,7.51,5.4,2.99,9.63
14.10001,77.28001,1997,11,6,0.49,0.014074,69.3,95.12,25.64,18.51,18.51,31.45,19.32,24.52,3.9,5.7,5.55,7.83,3.4,1.7,9.41
14.10001,77.28001,1997,11,7,0.84,0.014824,72.5,95.11,25.75,19.32,19.32,31.3,19.68,24.62,4.69,6.37,6.49,8.09,4.81,2.64,9.73
14.10001,77.28001,1997,11,8,1.09,0.015907,78.84,95,25.17,20.46,20.46,30.48,20.27,24.37,4.17,5.65,7.02,8.61,1.64,0.89,9.81
14.10001,77.28001,1997,11,9,0.08,0.01568,72.68,94.86,26.65,20.2,20.19,31.69,20.88,25.47,3.65,5.2,5.08,5.91,4.63,2.67,9.66
14.10001,77.28001,1997,11,10,16.3,0.01653,81.24,94.89,24.92,21.07,21.07,28.38,21.52,24.48,2.56,3.98,4.09,4.99,2.74,1.59,9.62
14.10001,77.28001,1997,11,11,15.05,0.016329,87.47,94.94,23.19,20.88,20.88,25.61,21.21,23.06,1.63,2.41,3.08,3.56,0.81,0.42,9.31
14.10001,77.28001,1997,11,12,8.24,0.0157,77,94.86,25.06,20.21,20.21,29.69,20.13,24.52,1.4,2.09,2.02,2.73,1.25,0.96,9.26
14.10001,77.28001,1997,11,13,1.77,0.016076,82.16,94.84,24.17,20.61,20.61,27.77,21.02,23.83,2.17,3.36,3.31,5.79,1.58,0.76,9.61
14.10001,77.28001,1997,11,14,0.76,0.013922,72.64,94.81,23.95,18.25,18.25,28.77,19.51,23.5,2.28,3.54,3.33,5,2.22,1.44,9.61
14.10001,77.28001,1997,11,15,0.97,0.014585,75.04,94.76,24.71,18.99,18.99,30.23,18.43,23.72,3.03,4.54,4.37,6.88,2.98,1.7,9.91
14.10001,77.28001,1997,11,16,3.3,0.015558,78.3,94.74,25,20.06,20.06,30.14,19.84,24.07,3.86,5.52,5.52,7.2,3.65,1.8,9.58
14.10001,77.28001,1997,11,17,2.79,0.015649,78.87,94.75,24.91,20.15,20.15,30.04,19.34,24.05,3.65,5.3,5.65,6.69,3.71,1.95,9.59
